subid,slidenumber,condition,rawDT,age_months,milliDT,logDT,logDT_win,slide_num_adj,run,slide_type,pix_change,pix_adj
JG23,31,nothing,0.734,45,734,2.86569606,2.86569606,9,second,boundary,5526230.268,9.610166715
JG23,32,nothing,0.574,45,574,2.758911892,2.758911892,10,second,within,5664133.439,9.849981634
JG23,33,nothing,0.599,45,599,2.777426822,2.777426822,11,second,within,5079969.27,8.834114618
JG23,34,nothing,0.621,45,621,2.7930916,2.7930916,12,second,within,4574287.827,7.954729805
JG23,35,nothing,1.628,45,1628,3.211654401,3.211654401,13,second,within,3920132.597,6.817147671
JG23,36,nothing,0.597,45,597,2.775974331,2.775974331,14,second,within,3760258.053,6.539124327
JG23,37,nothing,2.159,45,2159,3.334252642,3.334252642,15,second,within,3688629.216,6.414561102
JG23,38,nothing,3.006,45,3006,3.477988976,3.477988976,16,second,within,3413116.095,5.935441178
JG23,39,nothing,0.802,45,802,2.904174368,2.904174368,17,second,boundary,3009250.871,5.233115733
JG23,40,nothing,0.761,45,761,2.881384657,2.881384657,18,second,within,3632366.182,6.316719153
JG23,41,nothing,0.666,45,666,2.823474229,2.823474229,19,second,within,3885994.192,6.757780662
KA45,3,barrier,0.656,42,656,2.816903839,2.816903839,2,first,boundary,3561770.332,6.193952302
KA45,4,barrier,0.573,42,573,2.758154622,2.758154622,3,first,within,4271778.798,7.428663742
KA45,5,barrier,0.973,42,973,2.98811284,2.98811284,4,first,within,4651819.088,8.089557401
KA45,6,barrier,0.764,42,764,2.883093359,2.883093359,5,first,within,4089593.053,7.111841008
KA45,7,barrier,0.589,42,589,2.770115295,2.770115295,6,first,within,4506593.589,7.837008885
KA45,8,barrier,1.332,42,1332,3.124504225,3.124504225,7,first,within,5074698.017,8.824947859
KA45,9,barrier,0.861,42,861,2.935003151,2.935003151,8,first,within,5223628.424,9.083939246
KA45,10,barrier,0.577,42,577,2.761175813,2.761175813,9,first,boundary,4844785.612,8.425128012
KA45,11,barrier,0.67,42,670,2.826074803,2.826074803,10,first,within,5422821.596,9.430338056
KA45,12,barrier,0.612,42,612,2.786751422,2.786751422,11,first,within,4776043.282,8.30558445
KA45,13,barrier,0.676,42,676,2.829946696,2.829946696,12,first,within,4546110.525,7.90572921
KA45,14,barrier,0.566,42,566,2.752816431,2.752816431,13,first,within,4210393.209,7.321913622
KA45,15,barrier,0.528,42,528,2.722633923,2.722633923,14,first,within,4565120.403,7.938787568
KA45,16,barrier,0.634,42,634,2.802089258,2.802089258,15,first,within,4553860.738,7.919206904
KA45,17,barrier,0.895,42,895,2.951823035,2.951823035,16,first,within,4038429.224,7.022866625
KA45,18,barrier,7.299,42,7299,3.863263364,3.770359271,17,first,boundary,3445924.179,5.992494746
KA45,19,barrier,0.726,42,726,2.860936621,2.860936621,18,first,within,4059682.655,7.059826543
KA45,20,barrier,3.086,42,3086,3.489395922,3.489395922,19,first,within,4212509.219,7.325593383
KA45,24,barrier,0.858,42,858,2.933487288,2.933487288,2,second,boundary,3561770.332,6.193952302
KA45,25,barrier,0.726,42,726,2.860936621,2.860936621,3,second,within,4271778.798,7.428663742
KA45,26,barrier,0.728,42,728,2.862131379,2.862131379,4,second,within,4651819.088,8.089557401
KA45,27,barrier,2.383,42,2383,3.377124042,3.377124042,5,second,within,4089593.053,7.111841008
KA45,28,barrier,0.527,42,527,2.721810615,2.721810615,6,second,within,4506593.589,7.837008885
KA45,29,barrier,0.801,42,801,2.903632516,2.903632516,7,second,within,5074698.017,8.824947859
KA45,30,barrier,0.8,42,800,2.903089987,2.903089987,8,second,within,5223628.424,9.083939246
KA45,31,barrier,0.782,42,782,2.893206753,2.893206753,9,second,boundary,4844785.612,8.425128012
KA45,32,barrier,0.654,42,654,2.815577748,2.815577748,10,second,within,5422821.596,9.430338056
KA45,33,barrier,0.89,42,890,2.949390007,2.949390007,11,second,within,4776043.282,8.30558445
KA45,34,barrier,0.694,42,694,2.84135947,2.84135947,12,second,within,4546110.525,7.90572921
KA45,35,barrier,0.697,42,697,2.843232778,2.843232778,13,second,within,4210393.209,7.321913622
KA45,36,barrier,0.933,42,933,2.969881644,2.969881644,14,second,within,4565120.403,7.938787568
KA45,37,barrier,0.782,42,782,2.893206753,2.893206753,15,second,within,4553860.738,7.919206904
KA45,38,barrier,0.893,42,893,2.950851459,2.950851459,16,second,within,4038429.224,7.022866625
KA45,39,barrier,3.976,42,3976,3.599446376,3.599446376,17,second,boundary,3445924.179,5.992494746
KA45,40,barrier,1.061,42,1061,3.025715384,3.025715384,18,second,within,4059682.655,7.059826543
KA45,41,barrier,11.079,42,11079,4.044500562,3.770359271,19,second,within,4212509.219,7.325593383
KB79,3,straight,1.256,48,1256,3.098989639,3.098989639,2,first,boundary,2100816.677,3.653340075
KB79,4,straight,0.997,48,997,2.998695158,2.998695158,3,first,within,2540182.271,4.417401
KB79,5,straight,0.828,48,828,2.918030337,2.918030337,4,first,within,2855130.673,4.96509925
KB79,6,straight,0.749,48,749,2.874481818,2.874481818,5,first,within,2170487.839,3.774498885
KB79,7,straight,0.722,48,722,2.858537198,2.858537198,6,first,within,2750928.547,4.783890768
KB79,8,straight,0.707,48,707,2.849419414,2.849419414,7,first,within,2848838.563,4.954157212
KB79,9,straight,0.958,48,958,2.981365509,2.981365509,8,first,within,2861937.389,4.976936194
KB79,10,straight,0.711,48,711,2.851869601,2.851869601,9,first,boundary,3281474.485,5.706515173
KB79,11,straight,0.726,48,726,2.860936621,2.860936621,10,first,within,2725385.892,4.739471849
KB79,12,straight,0.739,48,739,2.868644438,2.868644438,11,first,within,3071174.187,5.340800965
KB79,13,straight,0.645,48,645,2.809559715,2.809559715,12,first,within,2919486.232,5.077014176
KB79,14,straight,0.846,48,846,2.927370363,2.927370363,13,first,within,2850562.081,4.957154426
KB79,15,straight,0.719,48,719,2.85672889,2.85672889,14,first,within,2950079.175,5.130215594
KB79,16,straight,0.84,48,840,2.924279286,2.924279286,15,first,within,3058855.145,5.319378035
KB79,17,straight,0.821,48,821,2.914343157,2.914343157,16,first,within,2920139.348,5.078149951
KB79,18,straight,0.843,48,843,2.925827575,2.925827575,17,first,boundary,2631071.776,4.575458709
KB79,19,straight,0.893,48,893,2.950851459,2.950851459,18,first,within,3168435.068,5.509938557
KB79,20,straight,0.887,48,887,2.94792362,2.94792362,19,first,within,3096749.694,5.385277014
KB79,24,straight,0.844,48,844,2.926342447,2.926342447,2,second,boundary,2100816.677,3.653340075
KB79,25,straight,0.878,48,878,2.943494516,2.943494516,3,second,within,2540182.271,4.417401
KB79,26,straight,0.796,48,796,2.900913068,2.900913068,4,second,within,2855130.673,4.96509925
KB79,27,straight,0.82,48,820,2.913813852,2.913813852,5,second,within,2170487.839,3.774498885
KB79,28,straight,0.745,48,745,2.872156273,2.872156273,6,second,within,2750928.547,4.783890768
KB79,29,straight,0.866,48,866,2.937517892,2.937517892,7,second,within,2848838.563,4.954157212
KB79,30,straight,0.751,48,751,2.875639937,2.875639937,8,second,within,2861937.389,4.976936194
KB79,31,straight,0.751,48,751,2.875639937,2.875639937,9,second,boundary,3281474.485,5.706515173
KB79,32,straight,0.823,48,823,2.915399835,2.915399835,10,second,within,2725385.892,4.739471849
KB79,33,straight,0.781,48,781,2.892651034,2.892651034,11,second,within,3071174.187,5.340800965
KB79,34,straight,0.669,48,669,2.825426118,2.825426118,12,second,within,2919486.232,5.077014176
KB79,35,straight,1.025,48,1025,3.010723865,3.010723865,13,second,within,2850562.081,4.957154426
KB79,36,straight,0.783,48,783,2.893761762,2.893761762,14,second,within,2950079.175,5.130215594
KB79,37,straight,0.782,48,782,2.893206753,2.893206753,15,second,within,3058855.145,5.319378035
KB79,38,straight,0.925,48,925,2.966141733,2.966141733,16,second,within,2920139.348,5.078149951
KB79,39,straight,0.783,48,783,2.893761762,2.893761762,17,second,boundary,2631071.776,4.575458709
KB79,40,straight,0.965,48,965,2.984527313,2.984527313,18,second,within,3168435.068,5.509938557
KB79,41,straight,0.789,48,789,2.897077003,2.897077003,19,second,within,3096749.694,5.385277014
KC46,3,nothing,0.526,34,526,2.720985744,2.720985744,2,first,boundary,3381826.49,5.881028259
KC46,4,nothing,0.512,34,512,2.709269961,2.709269961,3,first,within,3882150.485,6.751096419
KC46,5,nothing,0.507,34,507,2.705007959,2.705007959,4,first,within,4296483.591,7.47162561
KC46,6,nothing,0.454,34,454,2.657055853,2.657055853,5,first,within,4031697.099,7.011159396
KC46,7,nothing,0.475,34,475,2.67669361,2.67669361,6,first,within,4639716.692,8.06851122
KC46,8,nothing,0.607,34,607,2.783188691,2.783188691,7,first,within,5105712.6,8.878882513
KC46,9,nothing,1.758,34,1758,3.245018871,3.245018871,8,first,within,6466129.029,11.24465955
KC46,10,nothing,2.941,34,2941,3.468495025,3.468495025,9,first,boundary,5526230.268,9.610166715
KC46,11,nothing,0.332,34,332,2.521138084,2.521138084,10,first,within,5664133.439,9.849981634
KC46,12,nothing,0.373,34,373,2.571708832,2.571708832,11,first,within,5079969.27,8.834114618
KC46,13,nothing,0.446,34,446,2.649334859,2.649334859,12,first,within,4574287.827,7.954729805
KC46,14,nothing,0.395,34,395,2.596597096,2.596597096,13,first,within,3920132.597,6.817147671
KC46,15,nothing,0.451,34,451,2.654176542,2.654176542,14,first,within,3760258.053,6.539124327
KC46,16,nothing,1.087,34,1087,3.036229544,3.036229544,15,first,within,3688629.216,6.414561102
KC46,17,nothing,0.538,34,538,2.730782276,2.730782276,16,first,within,3413116.095,5.935441178
KC46,18,nothing,1.189,34,1189,3.075181855,3.075181855,17,first,boundary,3009250.871,5.233115733
KC46,19,nothing,0.507,34,507,2.705007959,2.705007959,18,first,within,3632366.182,6.316719153
KC46,20,nothing,0.55,34,550,2.740362689,2.740362689,19,first,within,3885994.192,6.757780662
KC46,24,nothing,0.481,34,481,2.682145076,2.682145076,2,second,boundary,3381826.49,5.881028259
KC46,25,nothing,1.197,34,1197,3.07809415,3.07809415,3,second,within,3882150.485,6.751096419
KC46,26,nothing,0.524,34,524,2.719331287,2.719331287,4,second,within,4296483.591,7.47162561
KC46,27,nothing,0.887,34,887,2.94792362,2.94792362,5,second,within,4031697.099,7.011159396
KC46,28,nothing,0.546,34,546,2.737192643,2.737192643,6,second,within,4639716.692,8.06851122
KC46,29,nothing,0.899,34,899,2.953759692,2.953759692,7,second,within,5105712.6,8.878882513
KC46,30,nothing,1.269,34,1269,3.103461622,3.103461622,8,second,within,6466129.029,11.24465955
KC46,31,nothing,0.385,34,385,2.58546073,2.58546073,9,second,boundary,5526230.268,9.610166715
KC46,32,nothing,0.408,34,408,2.610660163,2.610660163,10,second,within,5664133.439,9.849981634
KC46,33,nothing,1.784,34,1784,3.25139485,3.25139485,11,second,within,5079969.27,8.834114618
KC46,34,nothing,0.43,34,430,2.633468456,2.633468456,12,second,within,4574287.827,7.954729805
KC46,35,nothing,0.515,34,515,2.711807229,2.711807229,13,second,within,3920132.597,6.817147671
KC46,36,nothing,0.438,34,438,2.641474111,2.641474111,14,second,within,3760258.053,6.539124327
KC46,37,nothing,0.579,34,579,2.762678564,2.762678564,15,second,within,3688629.216,6.414561102
KC46,38,nothing,0.635,34,635,2.802773725,2.802773725,16,second,within,3413116.095,5.935441178
KC46,39,nothing,1.016,34,1016,3.006893708,3.006893708,17,second,boundary,3009250.871,5.233115733
KC46,40,nothing,0.486,34,486,2.686636269,2.686636269,18,second,within,3632366.182,6.316719153
KC46,41,nothing,1.449,34,1449,3.161068385,3.161068385,19,second,within,3885994.192,6.757780662
KF52,3,straight,0.408,33,408,2.610660163,2.610660163,2,first,boundary,2100816.677,3.653340075
KF52,4,straight,0.47,33,470,2.672097858,2.672097858,3,first,within,2540182.271,4.417401
KF52,5,straight,0.371,33,371,2.56937391,2.56937391,4,first,within,2855130.673,4.96509925
KF52,6,straight,0.467,33,467,2.669316881,2.669316881,5,first,within,2170487.839,3.774498885
KF52,7,straight,0.383,33,383,2.583198774,2.583198774,6,first,within,2750928.547,4.783890768
KF52,8,straight,0.407,33,407,2.609594409,2.609594409,7,first,within,2848838.563,4.954157212
KF52,9,straight,0.47,33,470,2.672097858,2.672097858,8,first,within,2861937.389,4.976936194
KF52,10,straight,1.378,33,1378,3.139249218,3.139249218,9,first,boundary,3281474.485,5.706515173
KF52,11,straight,0.393,33,393,2.59439255,2.59439255,10,first,within,2725385.892,4.739471849
KF52,12,straight,0.473,33,473,2.674861141,2.674861141,11,first,within,3071174.187,5.340800965
KF52,13,straight,0.365,33,365,2.562292864,2.562292864,12,first,within,2919486.232,5.077014176
KF52,14,straight,0.421,33,421,2.624282096,2.624282096,13,first,within,2850562.081,4.957154426
KF52,15,straight,0.419,33,419,2.622214023,2.622214023,14,first,within,2950079.175,5.130215594
KF52,16,straight,0.386,33,386,2.586587305,2.586587305,15,first,within,3058855.145,5.319378035
KF52,17,straight,0.37,33,370,2.568201724,2.568201724,16,first,within,2920139.348,5.078149951
KF52,18,straight,0.458,33,458,2.660865478,2.660865478,17,first,boundary,2631071.776,4.575458709
KF52,19,straight,1.095,33,1095,3.039414119,3.039414119,18,first,within,3168435.068,5.509938557
KF52,20,straight,0.381,33,381,2.580924976,2.580924976,19,first,within,3096749.694,5.385277014
KF52,24,straight,0.404,33,404,2.606381365,2.606381365,2,second,boundary,2100816.677,3.653340075
KF52,25,straight,0.427,33,427,2.630427875,2.630427875,3,second,within,2540182.271,4.417401
KF52,26,straight,0.399,33,399,2.600972896,2.600972896,4,second,within,2855130.673,4.96509925
KF52,27,straight,0.88,33,880,2.944482672,2.944482672,5,second,within,2170487.839,3.774498885
KF52,28,straight,0.803,33,803,2.904715545,2.904715545,6,second,within,2750928.547,4.783890768
KF52,29,straight,0.419,33,419,2.622214023,2.622214023,7,second,within,2848838.563,4.954157212
KF52,30,straight,0.424,33,424,2.627365857,2.627365857,8,second,within,2861937.389,4.976936194
KF52,31,straight,0.43,33,430,2.633468456,2.633468456,9,second,boundary,3281474.485,5.706515173
KF52,32,straight,0.885,33,885,2.946943271,2.946943271,10,second,within,2725385.892,4.739471849
KF52,33,straight,0.432,33,432,2.635483747,2.635483747,11,second,within,3071174.187,5.340800965
KF52,34,straight,0.357,33,357,2.552668216,2.552668216,12,second,within,2919486.232,5.077014176
KF52,35,straight,0.366,33,366,2.563481085,2.563481085,13,second,within,2850562.081,4.957154426
KF52,36,straight,0.407,33,407,2.609594409,2.609594409,14,second,within,2950079.175,5.130215594
KF52,37,straight,0.39,33,390,2.591064607,2.591064607,15,second,within,3058855.145,5.319378035
KF52,38,straight,0.469,33,469,2.671172843,2.671172843,16,second,within,2920139.348,5.078149951
KF52,39,straight,0.441,33,441,2.644438589,2.644438589,17,second,boundary,2631071.776,4.575458709
KF52,40,straight,0.855,33,855,2.931966115,2.931966115,18,second,within,3168435.068,5.509938557
KF52,41,straight,0.435,33,435,2.638489257,2.638489257,19,second,within,3096749.694,5.385277014
KG63,3,barrier,1.083,34,1083,3.034628457,3.034628457,2,first,boundary,3561770.332,6.193952302
KG63,4,barrier,1.158,34,1158,3.063708559,3.063708559,3,first,within,4271778.798,7.428663742
KG63,5,barrier,0.902,34,902,2.955206538,2.955206538,4,first,within,4651819.088,8.089557401
KG63,6,barrier,0.807,34,807,2.906873535,2.906873535,5,first,within,4089593.053,7.111841008
KG63,7,barrier,0.838,34,838,2.923244019,2.923244019,6,first,within,4506593.589,7.837008885
KG63,8,barrier,0.995,34,995,2.997823081,2.997823081,7,first,within,5074698.017,8.824947859
KG63,9,barrier,1.074,34,1074,3.031004281,3.031004281,8,first,within,5223628.424,9.083939246
KG63,10,barrier,0.918,34,918,2.962842681,2.962842681,9,first,boundary,4844785.612,8.425128012
KG63,11,barrier,1.048,34,1048,3.020361283,3.020361283,10,first,within,5422821.596,9.430338056
KG63,12,barrier,1.036,34,1036,3.015359755,3.015359755,11,first,within,4776043.282,8.30558445
KG63,13,barrier,0.89,34,890,2.949390007,2.949390007,12,first,within,4546110.525,7.90572921
KG63,14,barrier,0.813,34,813,2.910090546,2.910090546,13,first,within,4210393.209,7.321913622
KG63,15,barrier,0.659,34,659,2.818885415,2.818885415,14,first,within,4565120.403,7.938787568
KG63,16,barrier,0.744,34,744,2.871572936,2.871572936,15,first,within,4553860.738,7.919206904
KG63,17,barrier,0.73,34,730,2.86332286,2.86332286,16,first,within,4038429.224,7.022866625
KG63,18,barrier,0.731,34,731,2.863917377,2.863917377,17,first,boundary,3445924.179,5.992494746
KG63,19,barrier,0.733,34,733,2.865103975,2.865103975,18,first,within,4059682.655,7.059826543
KG63,20,barrier,0.615,34,615,2.788875116,2.788875116,19,first,within,4212509.219,7.325593383
KG63,24,barrier,0.798,34,798,2.902002891,2.902002891,2,second,boundary,3561770.332,6.193952302
KG63,25,barrier,0.701,34,701,2.845718018,2.845718018,3,second,within,4271778.798,7.428663742
KG63,26,barrier,0.6,34,600,2.77815125,2.77815125,4,second,within,4651819.088,8.089557401
KG63,27,barrier,0.67,34,670,2.826074803,2.826074803,5,second,within,4089593.053,7.111841008
KG63,28,barrier,0.715,34,715,2.854306042,2.854306042,6,second,within,4506593.589,7.837008885
KG63,29,barrier,0.901,34,901,2.954724791,2.954724791,7,second,within,5074698.017,8.824947859
KG63,30,barrier,0.552,34,552,2.741939078,2.741939078,8,second,within,5223628.424,9.083939246
KG63,31,barrier,0.648,34,648,2.811575006,2.811575006,9,second,boundary,4844785.612,8.425128012
KG63,32,barrier,1.598,34,1598,3.203576775,3.203576775,10,second,within,5422821.596,9.430338056
KG63,33,barrier,0.675,34,675,2.829303773,2.829303773,11,second,within,4776043.282,8.30558445
KG63,34,barrier,1.287,34,1287,3.109578547,3.109578547,12,second,within,4546110.525,7.90572921
KG63,35,barrier,0.857,34,857,2.932980822,2.932980822,13,second,within,4210393.209,7.321913622
KG63,36,barrier,0.846,34,846,2.927370363,2.927370363,14,second,within,4565120.403,7.938787568
KG63,37,barrier,0.723,34,723,2.859138297,2.859138297,15,second,within,4553860.738,7.919206904
KG63,38,barrier,0.75,34,750,2.875061263,2.875061263,16,second,within,4038429.224,7.022866625
KG63,39,barrier,0.701,34,701,2.845718018,2.845718018,17,second,boundary,3445924.179,5.992494746
KG63,40,barrier,0.68,34,680,2.832508913,2.832508913,18,second,within,4059682.655,7.059826543
KG63,41,barrier,0.733,34,733,2.865103975,2.865103975,19,second,within,4212509.219,7.325593383
KL88,3,straight,0.504,51,504,2.702430536,2.702430536,2,first,boundary,2100816.677,3.653340075
